CNAE 2.0 Classe;Faixa Etária;Escolaridade após 2005;Idade;Raça Cor;Sexo Trabalhador;uf;valor_remuneracao_media
42138;07;02;55;08;01;14;1959.15
42138;07;02;58;08;01;14;1588.41
01393;06;02;40;08;01;14;1187.89
47211;04;02;28;08;01;14;1282.33
01393;07;02;50;08;01;14;1196.43
42138;04;02;26;08;01;14;1606.94
01393;05;02;36;08;01;14;1849.53
80111;06;02;46;08;01;14;1747.36
42138;05;02;30;08;01;14;994.97
01393;03;02;19;08;01;14;1051.58
01393;05;02;38;08;01;14;1198.81
01393;04;02;25;08;01;14;1353.05
01393;03;02;18;08;01;14;1243.64
47113;06;02;46;08;01;14;1544.76
01393;06;02;44;08;01;14;2979.85
01393;05;02;35;08;01;14;1099.12
01393;07;02;55;08;01;14;1085.24
01393;05;02;34;08;01;14;1386.02
01393;03;02;21;08;01;14;1524.28
01393;07;02;56;08;01;14;1590.93
01393;04;02;25;08;01;14;1117.54
42138;07;02;60;08;01;14;4014.29
01393;06;02;40;08;01;14;1535.78
82113;03;02;23;08;01;14;2495.38
42138;05;02;39;08;01;14;1547.96
23117;04;02;28;08;01;14;3115.8
01393;06;02;41;08;01;14;1275.61
47121;05;02;37;08;01;14;1987.59
01393;03;02;19;08;01;14;1086.71
01393;06;02;42;08;01;14;1243.75
01393;06;02;45;08;01;14;1198.7
42111;05;02;39;04;01;14;2399.78
42138;05;02;34;08;01;14;1079.03
01393;07;02;50;08;01;14;1203.85
49302;05;02;36;08;01;14;1313.06
11135;05;02;34;08;01;14;1491.3
01393;05;02;32;08;01;14;1234.21
01393;07;02;55;08;01;14;1194.98
01393;05;02;31;08;01;14;1226.24
01393;05;02;37;08;01;14;1287.96
01393;05;02;35;08;01;14;1103.71
01393;04;02;25;08;01;14;1154.17
01393;06;02;41;08;01;14;1515.9
01393;07;02;53;04;01;14;1298.7
01393;07;02;50;08;01;14;1326.06
01393;04;02;27;08;01;14;1200.84
42138;07;02;51;08;01;14;1978.12
23117;07;02;53;02;01;14;2539.93
01393;06;02;48;08;01;14;2242.86
01393;04;02;29;08;01;14;982.55
01393;05;02;37;08;01;14;1464.26
42138;05;02;32;08;01;14;1467.65
42138;07;02;59;08;01;14;1511.5
01393;04;02;29;08;01;14;1232.25
42138;05;02;39;08;01;14;1424.32
01393;05;02;30;08;01;14;1209.43
01393;05;02;39;08;01;14;2768.43
01393;03;02;24;08;01;14;1187.73
55108;07;02;50;09;01;14;1660.47
42138;07;02;52;06;01;14;1486.44
01393;04;02;27;08;01;14;854.87
23117;07;02;60;02;01;14;2620.45
42111;05;02;34;08;01;14;3325.36
01393;07;02;50;08;01;14;1452.21
01393;06;02;45;08;01;14;1617.53
01393;05;02;30;08;01;14;988.88
01393;04;02;29;08;01;14;991.73
42138;05;02;35;08;01;14;1675.26
42138;06;02;42;08;01;14;1472.49
01393;05;02;34;08;01;14;1111.6
23117;07;02;58;02;01;14;2679.84
01393;05;02;30;08;01;14;1622.07
01393;05;02;36;08;01;14;1494.89
56112;04;02;25;08;01;14;1460.74
80111;07;02;50;08;01;14;2062.5
01393;04;02;28;08;01;14;1195.77
01393;06;02;44;08;01;14;1132.69
01393;04;02;25;08;01;14;1181.02
01393;06;02;43;08;01;14;1274.49
01393;03;02;23;08;01;14;1186.96
42138;06;02;40;04;01;14;1349.1
01393;06;02;41;08;01;14;1981.54
01393;06;02;41;08;01;14;1434.56
42138;07;02;56;08;01;14;3024.5
41204;06;02;40;09;01;14;8363.56
43991;04;02;29;08;01;14;4019.26
01156;07;02;60;09;01;14;1651.02
46460;05;02;34;08;01;14;1779.4
47113;05;02;35;02;01;14;1577.08
47113;05;02;38;02;01;14;1356.35
47113;03;02;20;08;01;14;1290.25
47113;05;02;37;08;01;14;1272.78
47113;05;02;36;09;01;14;1364.6
47113;05;02;37;02;01;14;1360.07
47113;05;02;39;02;01;14;1607.3
56112;05;02;30;08;01;14;1368.32
96033;05;02;32;02;01;14;1771.94
96033;06;02;44;08;01;14;4130.41
96033;05;02;39;08;01;14;3402.46
47440;05;02;32;08;01;14;1678.93
47440;05;02;37;08;01;14;1839.12
93298;06;02;42;08;01;14;1491.72
47440;05;02;38;08;01;14;1321.14
93123;06;02;48;08;01;14;1332.52
01156;07;02;63;08;01;14;3205.1
01156;06;02;40;02;01;14;4671.61
01156;07;02;55;08;01;14;2469.09
41204;07;02;56;08;01;14;2150.96
41204;04;02;26;08;01;14;2893.79
41204;05;02;36;08;01;14;2253.82
10112;05;02;38;08;01;14;1933.55
10112;06;02;42;08;01;14;1712.71
01555;06;02;44;04;01;14;1166.85
01555;07;02;57;02;01;14;1383.21
36006;07;02;60;08;01;14;2683.77
36006;06;02;44;04;01;14;4875.47
36006;08;02;67;02;01;14;6012.26
36006;07;02;59;08;01;14;4116.36
36006;07;02;53;08;01;14;4315.35
36006;06;02;49;08;01;14;3440.91
36006;07;02;50;08;01;14;5385.78
36006;07;02;57;08;01;14;4224.23
36006;07;02;51;08;01;14;5895.62
36006;06;02;45;08;01;14;3624.66
36006;07;02;60;02;01;14;5017.03
36006;07;02;62;08;01;14;4330.94
36006;06;02;41;02;01;14;5398.96
36006;07;02;56;08;01;14;6922.31
36006;06;02;43;08;01;14;4497.84
36006;05;02;38;08;01;14;6336.87
36006;07;02;58;08;01;14;3846.05
36006;05;02;39;02;01;14;4215.63
36006;08;02;67;08;01;14;3888.99
36006;06;02;49;08;01;14;9502.13
36006;07;02;55;08;01;14;5039.93
36006;07;02;62;08;01;14;10019.27
36006;05;02;39;08;01;14;3982.79
36006;08;02;67;08;01;14;3663.61
36006;08;02;69;08;01;14;5328
36006;07;02;54;02;01;14;5330.37
36006;06;02;44;08;01;14;6181.7
36006;07;02;63;08;01;14;3708.94
36006;06;02;44;08;01;14;9948.37
36006;07;02;64;09;01;14;8192.25
43134;06;02;40;08;01;14;7304.34
01156;07;02;51;01;01;14;1600.03
01156;04;02;28;02;01;14;3515.8
01156;07;02;53;08;01;14;2899.25
01156;04;02;25;01;01;14;1549.37
01156;05;02;38;01;01;14;1497.19
01156;06;02;42;02;01;14;1692.76
01156;06;02;46;04;01;14;4400.5
01156;05;02;37;08;01;14;2429.56
01156;07;02;54;02;01;14;3421.08
46931;06;02;41;02;01;14;1969.66
47440;05;02;36;09;01;14;2801.08
47440;05;02;34;09;01;14;2681.55
01156;05;02;39;09;01;14;4093.29
46354;05;02;31;09;01;14;1916.18
56201;06;02;44;09;01;14;1376.7
42111;06;02;49;08;01;14;3020.44
42111;07;02;54;08;01;14;3312.26
42111;07;02;54;04;01;14;2933.53
42111;07;02;59;08;01;14;4823.37
42111;06;02;44;02;01;14;2118.79
42111;05;02;38;08;01;14;2861.82
42111;08;02;69;08;01;14;2381.3
42111;05;02;31;08;01;14;2165.83
42111;07;02;53;08;01;14;4548.56
42111;07;02;50;08;01;14;3449.04
42111;07;02;50;08;01;14;3833.24
42111;07;02;58;08;01;14;3483.62
42111;07;02;58;08;01;14;2490.3
42111;06;02;44;08;01;14;2983.52
42111;07;02;50;08;01;14;4873.65
42111;07;02;53;02;01;14;2052.68
46397;05;02;36;08;01;14;1550.07
42111;05;02;32;04;01;14;3108.73
42111;07;02;56;08;01;14;1485.34
42111;06;02;46;08;01;14;2740.9
42111;07;02;63;08;01;14;3248.62
42111;08;02;68;08;01;14;4126.25
42111;06;02;44;02;01;14;2534.43
42111;07;02;53;02;01;14;2806.89
42111;04;02;27;08;01;14;1831.79
42111;06;02;47;08;01;14;1666
42111;07;02;53;08;01;14;2209.83
42111;07;02;60;08;01;14;2840.98
42111;06;02;46;08;01;14;1463.46
42111;05;02;34;04;01;14;1615.44
42111;07;02;60;06;01;14;1610.73
42111;07;02;57;08;01;14;1517.43
42111;06;02;46;08;01;14;2417.66
42111;07;02;54;08;01;14;986.44
42111;07;02;51;08;01;14;3117.59
42111;06;02;49;08;01;14;5048.91
42111;08;02;69;08;01;14;2399.05
42111;06;02;45;08;01;14;2117.75
42111;07;02;59;02;01;14;3977.53
42111;06;02;46;08;01;14;1719.02
42111;04;02;25;04;01;14;1129.77
42111;07;02;58;08;01;14;3036.54
42111;07;02;50;06;01;14;4596.14
42111;06;02;43;08;01;14;1863.31
42111;06;02;49;01;01;14;2474.61
42111;05;02;33;08;01;14;2141.87
42111;05;02;32;04;01;14;1550.94
42111;05;02;38;04;01;14;3982.09
42111;06;02;44;08;01;14;6498.81
85317;03;02;24;08;01;14;528.96
71120;06;02;43;08;01;14;10661.17
46796;06;02;43;08;01;14;1486.68
46346;07;02;52;08;01;14;1896.63
72100;07;02;54;08;01;14;12868.53
72100;07;02;53;08;01;14;11039.28
72100;07;02;52;02;01;14;6491.52
72100;07;02;60;08;01;14;7773.79
72100;07;02;59;02;01;14;6385.83
72100;07;02;62;08;01;14;5312.03
45111;06;02;45;08;01;14;1543.22
45111;04;02;28;02;01;14;1586.5
45111;04;02;29;02;01;14;6547.79
49302;06;02;45;08;01;14;1655.07
23915;06;02;41;08;01;14;2219.3
23915;03;02;22;08;01;14;1701.12
23915;06;02;41;06;01;14;2184.27
23915;04;02;28;08;01;14;1625.32
01512;06;02;41;08;01;14;3063.94
23303;05;02;35;08;01;14;3269.95
23303;06;02;45;08;01;14;2667.98
23303;05;02;39;08;01;14;1748.67
47440;04;02;25;09;01;14;1464.81
01393;06;02;48;02;01;14;1670.86
01393;06;02;47;04;01;14;1383.82
01393;07;02;53;08;01;14;2002.04
01393;07;02;55;08;01;14;4237.07
01393;03;02;24;08;01;14;1450.79
01393;04;02;27;08;01;14;1783.81
01393;05;02;37;04;01;14;2165.45
01393;05;02;39;08;01;14;1476.6
01393;04;02;25;08;01;14;1527.42
01393;05;02;30;08;01;14;1526.14
01393;05;02;31;08;01;14;1824.91
01393;05;02;34;08;01;14;929.66
01393;06;02;46;08;01;14;2438.1
01393;06;02;44;08;01;14;1861.35
25322;03;02;24;09;01;14;1609.91
49221;07;02;63;02;01;14;1832.66
49221;06;02;46;08;01;14;2874.14
49221;06;02;45;08;01;14;1894.27
47121;06;02;49;09;01;14;1403.99
01610;05;02;36;09;01;14;1288.6
43291;06;02;40;08;01;14;1954.32
01512;07;02;52;08;01;14;1300
41204;07;02;56;08;01;14;1511.54
45307;04;02;26;09;01;14;23543.12
46494;06;02;40;08;01;14;2006.37
41107;05;02;30;01;01;14;1306.33
41107;07;02;58;08;01;14;4388.79
46354;05;02;30;08;01;14;2518.95
47113;05;02;32;04;01;14;1204.18
82997;06;02;49;08;01;14;1662.76
47113;05;02;37;02;01;14;1204.67
46796;06;02;43;02;01;14;1691.72
46796;05;02;32;08;01;14;2393.3
47113;06;02;43;09;01;14;1511.83
47547;06;02;46;08;01;14;1588.2
42995;07;02;58;09;01;14;26441.19
41204;05;02;39;08;01;14;1720.49
01156;06;02;46;08;01;14;4418.14
47440;04;02;26;08;01;14;1318.84
52117;05;02;38;08;01;14;1452.04
52117;06;02;48;08;01;14;1647.57
52117;07;02;52;02;01;14;1634.15
52117;06;02;47;01;01;14;1692.13
81214;07;02;50;08;01;14;2007.44
81214;05;02;32;08;01;14;1877.64
81214;06;02;43;08;01;14;1925.09
47113;06;02;47;09;01;14;1407.71
47113;03;02;23;08;01;14;1564.06
01156;07;02;55;09;01;14;1473
49302;05;02;34;08;01;14;1799.23
49302;03;02;19;08;01;14;1552.87
49302;06;02;43;08;01;14;1737.29
49302;06;02;40;09;01;14;1426.39
49302;04;02;28;02;01;14;843.8
47211;05;02;39;08;01;14;2350.57
47211;06;02;43;02;01;14;1516.74
81290;05;02;37;08;01;14;1497.44
81290;06;02;41;08;01;14;1882.77
81290;06;02;48;08;01;14;1519.74
81290;05;02;38;08;01;14;1601.02
81290;06;02;48;08;01;14;1875.37
47296;05;02;36;09;01;14;1698.96
77322;05;02;36;08;01;14;2760.67
52401;06;02;41;08;01;14;2976.23
47296;06;02;45;02;01;14;1474.25
47598;05;02;37;09;01;14;2588.6
01156;05;02;39;04;01;14;2419.63
01156;05;02;38;02;01;14;4404.14
85201;07;02;56;08;01;14;1337.22
10929;06;02;42;02;01;14;1478.56
41204;06;02;44;08;01;14;13587.1
42219;07;02;63;08;01;14;1421.58
47229;06;02;49;09;01;14;2124.02
84116;07;02;53;99;01;14;1739.19
84116;03;02;22;99;01;14;1375.58
84116;06;02;44;99;01;14;1841.07
84116;07;02;54;99;01;14;1879.29
84116;07;02;56;99;01;14;1721.98
84116;06;02;40;99;01;14;3570.66
41204;07;02;59;09;01;14;1655.53
82997;03;02;20;08;01;14;1492.74
82997;06;02;40;08;01;14;1661.07
41204;07;02;50;09;01;14;1245.82
82997;03;02;19;08;01;14;1566.9
41204;05;02;37;09;01;14;2077.71
84116;08;03;68;99;01;14;1743.92
84116;06;03;48;09;01;14;1428.04
84116;07;03;56;08;01;14;2060.94
77322;05;03;38;08;01;14;0
41204;05;03;38;09;01;14;9195.76
42111;07;03;50;08;01;14;8775
42111;06;03;40;08;01;14;765
41204;04;03;26;08;01;14;1017.33
01393;05;03;36;08;01;14;1969.25
80111;06;03;41;08;01;14;1968.89
80111;05;03;31;09;01;14;1771.88
80111;06;03;44;08;01;14;1863.83
42138;05;03;32;08;01;14;0
80111;04;03;29;08;01;14;1648.58
80111;06;03;41;01;01;14;1864.91
47555;07;03;51;08;01;14;1152.04
42138;07;03;56;08;01;14;0
80111;05;03;32;09;01;14;1751.46
80111;05;03;39;01;01;14;1872.79
81125;07;03;53;08;01;14;1224.12
80111;05;03;39;01;01;14;1759.7
42138;06;03;49;08;01;14;1620.39
42138;07;03;62;08;01;14;1599.2
01393;06;03;43;08;01;14;1414.52
80111;05;03;39;09;01;14;1792.99
42138;07;03;60;04;01;14;0
42138;07;03;57;09;01;14;0
42138;08;03;69;01;01;14;0
80111;05;03;34;08;01;14;1901.2
77110;07;03;54;09;01;14;1498.28
42138;07;03;63;08;01;14;0
42138;07;03;52;09;01;14;0
77110;07;03;57;09;01;14;1480.25
80111;05;03;33;08;01;14;1868.55
16102;06;03;48;09;01;14;0
77110;07;03;52;09;01;14;1388.41
02101;04;03;28;09;01;14;1617.92
81214;06;03;47;08;01;14;1267.44
80111;06;03;49;01;01;14;1847.92
80111;06;03;43;09;01;14;1764.81
42138;07;03;56;08;01;14;1666.92
01113;07;03;54;08;01;14;1712.34
02101;04;03;28;09;01;14;1363.77
80111;04;03;27;09;01;14;1765.78
80111;06;03;48;09;01;14;1827.98
42138;06;03;42;08;01;14;0
80111;05;03;35;01;01;14;1943.1
01211;06;03;45;08;01;14;1195.71
01113;06;03;42;04;01;14;1620
01156;04;03;27;08;01;14;2628.31
01113;08;03;67;02;01;14;3692.5
84116;08;03;67;99;01;14;1356.2
84116;05;03;34;99;01;14;1557.08
84116;07;03;62;99;01;14;1315.26
84116;08;03;75;99;01;14;1441
84116;07;03;51;99;01;14;2146.56
84116;06;03;48;99;01;14;0
84116;07;03;55;99;01;14;2531.91
84116;06;03;46;99;01;14;1458.21
84116;07;03;58;99;01;14;1196.58
84116;07;03;55;99;01;14;1807.13
84116;06;03;44;99;01;14;1835.11
35115;06;03;45;08;01;14;1891.04
35115;06;03;46;08;01;14;3273.92
35115;05;03;38;08;01;14;3035.7
01113;06;03;41;08;01;14;1860
41204;05;03;32;08;01;14;1238.49
77110;07;03;50;01;01;14;0
84116;07;03;56;99;01;14;1351.74
84116;04;03;26;99;01;14;1212
84116;06;03;43;99;01;14;1206.95
84116;05;03;32;99;01;14;1421
01113;05;03;33;08;01;14;5468.17
01512;06;03;41;08;01;14;1412.9
01512;07;03;50;08;01;14;2432.8
01512;04;03;28;08;01;14;1994.67
42138;04;03;27;08;01;14;1046.82
42138;04;03;28;08;01;14;2480.76
42138;05;03;32;08;01;14;1750.5
01113;05;03;32;08;01;14;1855
49302;06;03;42;09;01;14;1841.42
01156;07;03;61;08;01;14;2575.23
01512;06;03;48;08;01;14;2152.26
36006;07;03;59;08;01;14;5181.49
36006;07;03;58;08;01;14;3168.74
10619;05;03;32;08;01;14;2524.9
36006;07;03;55;08;01;14;4472.88
46338;04;03;28;08;01;14;1372
01156;07;03;59;08;01;14;1395.45
47890;04;03;27;09;01;14;1494.8
56112;03;03;21;09;01;14;1284.72
95118;06;03;43;08;01;14;1274.45
42111;08;03;69;08;01;14;0
42111;06;03;49;04;01;14;0
42111;06;03;48;04;01;14;0
52117;03;03;24;09;01;14;1294.53
42111;04;03;29;04;01;14;1935.48
42111;08;03;75;08;01;14;0
01512;05;03;37;08;01;14;1932.22
01512;05;03;30;08;01;14;2409.31
42111;08;03;65;09;01;14;10308.56
42111;07;03;50;04;01;14;0
42111;07;03;54;08;01;14;0
01598;05;03;39;08;01;14;1432
42111;06;03;45;08;01;14;0
01512;04;03;27;08;01;14;1275.08
42111;07;03;55;08;01;14;3848.27
56112;06;03;42;08;01;14;0
42219;07;03;59;08;01;14;2782.22
71120;05;03;36;08;01;14;7894.66
10619;06;03;44;08;01;14;3665.82
71120;06;03;46;08;01;14;7853.33
71120;07;03;50;08;01;14;7770.66
10619;07;03;58;08;01;14;3376.6
46346;07;03;59;08;01;14;1403.56
41204;07;03;59;08;01;14;1626.56
41204;03;03;24;08;01;14;1326.95
41204;07;03;55;09;01;14;1601.92
41204;07;03;52;08;01;14;1326.95
41204;06;03;43;08;01;14;1326.95
43134;06;03;47;08;01;14;0
84116;05;03;39;99;01;14;2590.4
84116;05;03;39;99;01;14;1226.19
84116;06;03;47;99;01;14;1238.7
84116;07;03;57;99;01;14;2145.56
84116;08;03;65;99;01;14;1350.85
84116;03;03;23;99;01;14;1171.6
84116;05;03;34;99;01;14;1497.95
41204;06;03;46;09;01;14;0
42219;05;03;32;08;01;14;2210
80111;06;03;49;08;01;14;0
01113;05;03;38;08;01;14;1971.78
23915;05;03;36;08;01;14;1891.71
23915;06;03;47;08;01;14;2754.96
23915;04;03;27;08;01;14;1770.74
23915;05;03;37;08;01;14;1969.04
56201;07;03;50;08;01;14;1331.3
41107;05;03;39;09;01;14;1458.27
84116;06;03;48;99;01;14;1745.54
42111;05;03;34;08;01;14;0
23303;06;03;44;08;01;14;1284.15
01113;06;03;45;08;01;14;4836.52
10520;04;03;26;08;01;14;1245.67
01393;07;03;58;08;01;14;0
49221;07;03;55;02;01;14;0
84116;07;03;61;99;01;14;1203.92
42928;07;03;59;08;01;14;1319.67
49302;05;03;34;09;01;14;0
84116;07;03;57;99;01;14;1314.83
84116;07;03;61;99;01;14;1516.93
84116;07;03;58;99;01;14;1356.2
16226;03;03;23;08;01;14;1225.22
23427;04;03;28;08;01;14;1212
64620;07;03;57;09;01;14;1245.67
47113;03;03;18;02;01;14;809.13
01211;06;03;43;08;01;14;1350
47113;04;03;25;04;01;14;519.56
41204;07;03;54;08;01;14;2084.46
47440;06;03;43;08;01;14;1190.75
16102;06;03;46;04;01;14;0
81214;04;03;28;08;01;14;1274.44
81214;05;03;37;02;01;14;1240
81214;07;03;50;08;01;14;1281.33
81214;06;03;45;08;01;14;1274.44
41204;06;03;45;08;01;14;2117.63
81214;07;03;53;08;01;14;1274.44
81214;06;03;47;02;01;14;1271
81214;07;03;52;08;01;14;1274.44
41204;05;03;38;08;01;14;1326.95
81214;06;03;46;08;01;14;1277.86
81214;07;03;58;08;01;14;1274.44
81214;04;03;25;08;01;14;1274.44
01113;06;03;48;04;01;14;1528.69
81214;05;03;34;08;01;14;1274.44
81214;06;03;42;08;01;14;1274.44
47245;06;03;46;02;01;14;1518.5
81214;05;03;36;08;01;14;1925.06
01512;05;03;31;09;01;14;1540.33
01512;06;03;40;08;01;14;1545.83
56112;06;03;48;08;01;14;866.67
85996;07;03;61;09;01;14;1261.15
01512;05;03;35;09;01;14;1212
01512;07;03;50;09;01;14;1416.67
78205;07;03;52;09;01;14;1481.44
41204;07;03;58;09;01;14;1227.04
81290;07;03;50;09;01;14;0
81290;07;03;63;08;01;14;0
46397;04;03;25;02;01;14;1215
81214;07;03;52;02;01;14;1240
81214;04;03;26;09;01;14;1488
81214;07;03;57;08;01;14;1695.74
81214;06;03;47;09;01;14;1274.44
01156;06;03;42;08;01;14;1212
84116;06;03;43;99;01;14;1982.8
84116;07;03;54;99;01;14;1686.2
84116;07;03;60;99;01;14;1503.58
84116;06;03;44;99;01;14;1893.66
41204;06;03;48;08;01;14;2301.22
33295;04;03;25;09;01;14;1558.19
47211;05;03;35;02;01;14;1212
49221;06;03;49;04;01;14;1657.34
84116;06;03;47;99;01;14;1620
84116;07;03;61;99;01;14;1836.37
84116;06;03;45;99;01;14;1426.66
84116;07;03;57;99;01;14;1736.75
84116;07;03;60;04;01;14;1212
84116;07;03;63;99;01;14;1672.34
84116;07;03;51;99;01;14;1245.66
84116;07;03;50;99;01;14;3383.33
84116;06;03;47;99;01;14;1245.66
84116;06;03;49;99;01;14;1791.95
25128;06;03;49;08;01;14;1353.17
25128;05;03;39;09;01;14;1456.09
25128;04;03;25;09;01;14;1117.87
01610;03;03;20;08;01;14;1450
01610;05;03;30;08;01;14;1306.67
01610;03;03;18;08;01;14;2150
01610;03;03;22;08;01;14;2500
01539;07;03;51;04;01;14;2103.76
01512;05;03;34;09;01;14;1470
94910;06;03;40;08;01;14;1198.97
42219;06;03;40;08;01;14;1396.67
42219;05;03;31;08;01;14;1648.32
42219;06;03;47;08;01;14;1939.2
42219;05;03;34;08;01;14;1955.85
01415;07;03;55;08;01;14;1663.73
47113;05;03;36;09;01;14;1119.15
47440;03;03;24;02;01;14;1286.12
84116;06;03;46;99;01;14;10020.44
84116;05;03;39;99;01;14;1733.41
84116;05;03;39;99;01;14;1774.69
84116;05;03;39;99;01;14;1600.15
84116;06;03;47;99;01;14;10253.95
84116;07;03;57;99;01;14;1868.2
84116;06;03;43;99;01;14;7373.94
84116;07;03;50;99;01;14;1660.41
84116;06;03;46;99;01;14;6111.81
84116;07;03;60;99;01;14;10424.19
84116;06;03;42;99;01;14;1716.16
84116;07;03;51;99;01;14;7076.45
84116;06;03;49;99;01;14;6775.73
84116;07;03;52;99;01;14;7430.27
84116;07;03;61;99;01;14;7417.78
84116;08;03;67;99;01;14;6515.73
84116;07;03;50;99;01;14;1216.78
84116;07;03;52;99;01;14;1616.6
84116;07;03;55;99;01;14;1825.32
84116;07;03;50;99;01;14;2862.01
84116;07;03;52;99;01;14;1829.39
84116;07;03;55;99;01;14;2719.81
84116;06;03;49;99;01;14;8901.37
84116;07;03;61;99;01;14;1436.09
84116;07;03;60;99;01;14;11744.77
84116;06;03;45;99;01;14;7134.45
84116;07;03;51;99;01;14;11408.98
84116;07;03;54;99;01;14;11085.16
84116;07;03;58;99;01;14;1887
84116;07;03;57;99;01;14;2160.9
84116;07;03;50;99;01;14;1766.88
84116;07;03;51;99;01;14;3024.3
84116;07;03;58;99;01;14;3288.78
84116;08;03;74;99;01;14;12135.15
84116;06;03;45;99;01;14;7147.15
84116;07;03;50;99;01;14;1302
84116;06;03;48;99;01;14;1763.09
84116;06;03;44;99;01;14;2071.02
84116;07;03;55;99;01;14;3666.47
84116;06;03;47;99;01;14;7916.57
84116;06;03;48;99;01;14;7869.09
84116;07;03;54;99;01;14;8901.37
84116;07;03;56;99;01;14;8737.87
84116;07;03;57;99;01;14;1874.5
84116;07;03;56;99;01;14;5760.13
84116;07;03;61;99;01;14;2736.1
84116;07;03;63;99;01;14;2415.86
84116;06;03;47;99;01;14;1964.7
84116;07;03;56;99;01;14;11973.34
84116;08;03;67;99;01;14;2957.93
84116;06;03;40;99;01;14;1744.9
84116;06;03;41;99;01;14;1863.06
84116;06;03;42;99;01;14;1847.94
84116;06;03;47;99;01;14;7632.79
84116;07;03;59;08;01;14;2272.18
84116;07;03;63;99;01;14;5297.68
84116;06;03;48;99;01;14;11385.53
84116;06;03;46;99;01;14;1917.96
84116;07;03;53;99;01;14;7874.03
84116;06;03;49;99;01;14;7556.19
84116;07;03;55;99;01;14;9026.66
84116;06;03;49;99;01;14;1885.79
84116;07;03;53;99;01;14;7852.72
84116;07;03;54;99;01;14;1855.18
84116;07;03;56;99;01;14;7308.16
84116;08;03;70;99;01;14;1810.55
84116;07;03;63;99;01;14;9433.16
84116;07;03;52;99;01;14;7442.77
84116;07;03;62;99;01;14;2519.23
84116;07;03;63;99;01;14;2867.4
84116;07;03;61;99;01;14;2750.02
84116;08;03;65;99;01;14;3397.45
84116;05;03;37;99;01;14;1930.34
84116;05;03;39;99;01;14;1385.81
84116;06;03;41;99;01;14;1165.18
84116;05;03;39;99;01;14;1963.96
84116;06;03;47;99;01;14;7645.61
84116;06;03;48;99;01;14;1436.52
84116;06;03;47;99;01;14;7896.94
84116;07;03;56;99;01;14;7886.73
84116;06;03;42;99;01;14;2685.93
84116;06;03;41;99;01;14;1850.32
84116;07;03;50;99;01;14;1702.38
84116;07;03;52;99;01;14;10055.98
84116;06;03;46;99;01;14;1732.99
84116;08;03;68;99;01;14;2552.73
84116;08;03;71;99;01;14;10025.32
84116;07;03;50;99;01;14;10034.8
84116;07;03;51;99;01;14;2718.35
84116;07;03;55;99;01;14;1225.85
84116;05;03;39;99;01;14;2032.79
84116;05;03;39;99;01;14;1290.53
84116;05;03;38;99;01;14;1628.94
84116;05;03;38;99;01;14;1369.4
84116;06;03;40;99;01;14;1811.76
84116;05;03;39;99;01;14;1963.96
84116;06;03;42;99;01;14;1912.88
84116;05;03;39;99;01;14;1705.93
41204;05;03;37;08;01;14;1127.03
41204;04;03;26;08;01;14;1326.95
01512;05;03;30;08;01;14;1212
49302;07;03;54;08;01;14;1495.57
85112;07;03;54;09;01;14;1268.66
90019;03;03;23;99;01;14;1661.19
41204;07;03;58;08;01;14;2569.13
80111;06;03;46;02;01;14;1748.08
42138;05;03;37;01;01;14;1384.46
47113;05;03;31;08;01;14;1385.34
08100;04;03;29;04;01;14;1638.83
01393;05;03;37;01;01;14;2254.62
42138;06;03;41;08;01;14;2410.15
42138;06;03;45;08;01;14;1677.72
42138;05;03;39;08;01;14;1749.86
01393;04;03;27;08;01;14;855.35
01393;05;03;38;08;01;14;1468.58
08100;04;03;27;08;01;14;1825.39
42138;07;03;54;04;01;14;1095.48
42138;07;03;57;08;01;14;1575.76
42138;06;03;41;08;01;14;2216.49
01393;05;03;39;08;01;14;1274.91
80111;04;03;29;08;01;14;1539.88
01393;07;03;50;02;01;14;1878.5
80111;05;03;38;02;01;14;1666.23
47211;05;03;36;09;01;14;1311.25
42138;05;03;34;08;01;14;1687.27
01393;06;03;47;08;01;14;3441.86
42138;07;03;50;02;01;14;4873.58
42111;06;03;44;02;01;14;1842.79
80111;06;03;46;08;01;14;2058.79
47113;03;03;22;04;01;14;1760.14
01393;06;03;44;08;01;14;3777.32
49302;06;03;48;08;01;14;6019.82
01393;03;03;23;08;01;14;845.76
80111;07;03;56;08;01;14;2053.36
01393;03;03;21;08;01;14;1951.21
80111;06;03;41;08;01;14;1598.12
01211;06;03;42;08;01;14;723.71
42138;06;03;43;08;01;14;2612.57
42138;07;03;60;08;01;14;2719.72
42138;04;03;27;08;01;14;1579.31
41204;07;03;53;09;01;14;11607.69
43991;04;03;26;08;01;14;3604.5
43991;06;03;46;08;01;14;3953.07
49221;07;03;53;08;01;14;2079.24
47113;03;03;21;02;01;14;1182.8
47113;03;03;24;08;01;14;1288.65
96033;03;03;24;04;01;14;1371.35
45307;05;03;39;09;01;14;7285.63
47440;07;03;58;08;01;14;5821.44
47440;07;03;51;08;01;14;2863.42
01555;05;03;32;09;01;14;1223.45
01555;03;03;21;09;01;14;1760.33
01555;05;03;31;09;01;14;1823.66
01156;07;03;50;08;01;14;1381.41
47547;07;03;63;08;01;14;2372.9
81117;05;03;39;09;01;14;2102.34
93123;07;03;62;08;01;14;1231.83
45200;06;03;44;02;01;14;3910.28
41204;05;03;31;08;01;14;1035.54
01555;04;03;29;09;01;14;1383.21
